task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,steps,n1,n2,id
bipartite,"[(<0>, <5>), (<0>, <10>), (<0>, <11>), (<0>, <13>), (<1>, <5>), (<1>, <7>), (<1>, <9>), (<1>, <12>), (<2>, <3>), (<2>, <4>), (<2>, <6>), (<2>, <8>), (<2>, <10>), (<2>, <11>), (<2>, <13>)]","{<0>: [<5>, <10>, <11>, <13>],
<1>: [<5>, <7>, <9>, <12>],
<2>: [<3>, <4>, <6>, <8>, <10>, <11>, <13>],
<3>: [<2>],
<4>: [<2>],
<5>: [<0>, <1>],
<6>: [<2>],
<7>: [<1>],
<8>: [<2>],
<9>: [<1>],
<10>: [<0>, <2>],
<11>: [<0>, <2>],
<12>: [<1>],
<13>: [<0>, <2>]}","Node <0> is connected to nodes <5>, <10>, <11>, <13>.
Node <1> is connected to nodes <5>, <7>, <9>, <12>.
Node <2> is connected to nodes <3>, <4>, <6>, <8>, <10>, <11>, <13>.
Node <3> is connected to node <2>.
Node <4> is connected to node <2>.
Node <5> is connected to nodes <0>, <1>.
Node <6> is connected to node <2>.
Node <7> is connected to node <1>.
Node <8> is connected to node <2>.
Node <9> is connected to node <1>.
Node <10> is connected to nodes <0>, <2>.
Node <11> is connected to nodes <0>, <2>.
Node <12> is connected to node <1>.
Node <13> is connected to nodes <0>, <2>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>, <7>, <8>, <9>, <10>, <11>, <12>, <13>]",14,15,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: <0> <1> <2>.
Nodes set 2 contains: <3> <4> <5> <6> <7> <8> <9> <10> <11> <12> <13>.","[(<0>, <10>), (<1>, <5>), (<2>, <3>)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node <0>. Updated matching: {<5>: <0>}.
Search from node <1>. Updated matching: {<5>: <1>, <10>: <0>}.
Search from node <2>. Updated matching: {<5>: <1>, <10>: <0>, <3>: <2>}.
So the maximum matching is ",3,11,160
bipartite,"[(<0>, <6>), (<0>, <8>), (<0>, <12>), (<0>, <13>), (<1>, <6>), (<1>, <10>), (<2>, <12>), (<2>, <14>), (<3>, <5>), (<3>, <6>), (<3>, <8>), (<3>, <9>), (<3>, <11>), (<3>, <12>), (<3>, <13>), (<3>, <14>), (<4>, <7>), (<4>, <12>), (<4>, <14>)]","{<0>: [<6>, <8>, <12>, <13>],
<1>: [<6>, <10>],
<2>: [<12>, <14>],
<3>: [<5>, <6>, <8>, <9>, <11>, <12>, <13>, <14>],
<4>: [<7>, <12>, <14>],
<5>: [<3>],
<6>: [<0>, <1>, <3>],
<7>: [<4>],
<8>: [<0>, <3>],
<9>: [<3>],
<10>: [<1>],
<11>: [<3>],
<12>: [<0>, <2>, <3>, <4>],
<13>: [<0>, <3>],
<14>: [<2>, <3>, <4>]}","Node <0> is connected to nodes <6>, <8>, <12>, <13>.
Node <1> is connected to nodes <6>, <10>.
Node <2> is connected to nodes <12>, <14>.
Node <3> is connected to nodes <5>, <6>, <8>, <9>, <11>, <12>, <13>, <14>.
Node <4> is connected to nodes <7>, <12>, <14>.
Node <5> is connected to node <3>.
Node <6> is connected to nodes <0>, <1>, <3>.
Node <7> is connected to node <4>.
Node <8> is connected to nodes <0>, <3>.
Node <9> is connected to node <3>.
Node <10> is connected to node <1>.
Node <11> is connected to node <3>.
Node <12> is connected to nodes <0>, <2>, <3>, <4>.
Node <13> is connected to nodes <0>, <3>.
Node <14> is connected to nodes <2>, <3>, <4>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>, <7>, <8>, <9>, <10>, <11>, <12>, <13>, <14>]",15,19,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: <0> <1> <2> <3> <4>.
Nodes set 2 contains: <5> <6> <7> <8> <9> <10> <11> <12> <13> <14>.","[(<0>, <8>), (<1>, <6>), (<2>, <12>), (<3>, <5>), (<4>, <7>)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node <0>. Updated matching: {<6>: <0>}.
Search from node <1>. Updated matching: {<6>: <1>, <8>: <0>}.
Search from node <2>. Updated matching: {<6>: <1>, <8>: <0>, <12>: <2>}.
Search from node <3>. Updated matching: {<6>: <1>, <8>: <0>, <12>: <2>, <5>: <3>}.
Search from node <4>. Updated matching: {<6>: <1>, <8>: <0>, <12>: <2>, <5>: <3>, <7>: <4>}.
So the maximum matching is ",5,10,161
bipartite,"[(<0>, <4>), (<0>, <7>), (<1>, <5>), (<1>, <6>), (<2>, <3>), (<2>, <4>), (<2>, <5>), (<2>, <6>), (<2>, <7>)]","{<0>: [<4>, <7>],
<1>: [<5>, <6>],
<2>: [<3>, <4>, <5>, <6>, <7>],
<3>: [<2>],
<4>: [<0>, <2>],
<5>: [<1>, <2>],
<6>: [<1>, <2>],
<7>: [<0>, <2>]}","Node <0> is connected to nodes <4>, <7>.
Node <1> is connected to nodes <5>, <6>.
Node <2> is connected to nodes <3>, <4>, <5>, <6>, <7>.
Node <3> is connected to node <2>.
Node <4> is connected to nodes <0>, <2>.
Node <5> is connected to nodes <1>, <2>.
Node <6> is connected to nodes <1>, <2>.
Node <7> is connected to nodes <0>, <2>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>, <7>]",8,9,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: <0> <1> <2>.
Nodes set 2 contains: <3> <4> <5> <6> <7>.","[(<0>, <4>), (<1>, <5>), (<2>, <3>)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node <0>. Updated matching: {<4>: <0>}.
Search from node <1>. Updated matching: {<4>: <0>, <5>: <1>}.
Search from node <2>. Updated matching: {<4>: <0>, <5>: <1>, <3>: <2>}.
So the maximum matching is ",3,5,162
bipartite,"[(<0>, <5>), (<0>, <6>), (<0>, <8>), (<0>, <10>), (<1>, <5>), (<1>, <7>), (<2>, <6>), (<2>, <10>), (<3>, <7>), (<3>, <9>), (<4>, <5>), (<4>, <6>)]","{<0>: [<5>, <6>, <8>, <10>],
<1>: [<5>, <7>],
<2>: [<6>, <10>],
<3>: [<7>, <9>],
<4>: [<5>, <6>],
<5>: [<0>, <1>, <4>],
<6>: [<0>, <2>, <4>],
<7>: [<1>, <3>],
<8>: [<0>],
<9>: [<3>],
<10>: [<0>, <2>]}","Node <0> is connected to nodes <5>, <6>, <8>, <10>.
Node <1> is connected to nodes <5>, <7>.
Node <2> is connected to nodes <6>, <10>.
Node <3> is connected to nodes <7>, <9>.
Node <4> is connected to nodes <5>, <6>.
Node <5> is connected to nodes <0>, <1>, <4>.
Node <6> is connected to nodes <0>, <2>, <4>.
Node <7> is connected to nodes <1>, <3>.
Node <8> is connected to node <0>.
Node <9> is connected to node <3>.
Node <10> is connected to nodes <0>, <2>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>, <7>, <8>, <9>, <10>]",11,12,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: <0> <1> <2> <3> <4>.
Nodes set 2 contains: <5> <6> <7> <8> <9> <10>.","[(<0>, <6>), (<1>, <7>), (<2>, <10>), (<3>, <9>), (<4>, <5>)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node <0>. Updated matching: {<5>: <0>}.
Search from node <1>. Updated matching: {<5>: <1>, <6>: <0>}.
Search from node <2>. Updated matching: {<5>: <0>, <6>: <2>, <7>: <1>}.
Search from node <3>. Updated matching: {<5>: <1>, <6>: <0>, <7>: <3>, <10>: <2>}.
Search from node <4>. Updated matching: {<5>: <4>, <6>: <0>, <7>: <1>, <10>: <2>, <9>: <3>}.
So the maximum matching is ",5,6,163
bipartite,"[(<0>, <5>), (<0>, <10>), (<0>, <12>), (<0>, <14>), (<1>, <4>), (<1>, <5>), (<1>, <8>), (<1>, <9>), (<1>, <11>), (<2>, <6>), (<2>, <7>), (<2>, <10>), (<2>, <12>), (<2>, <14>), (<3>, <4>), (<3>, <6>), (<3>, <8>), (<3>, <9>), (<3>, <10>), (<3>, <11>), (<3>, <13>), (<3>, <14>)]","{<0>: [<5>, <10>, <12>, <14>],
<1>: [<4>, <5>, <8>, <9>, <11>],
<2>: [<6>, <7>, <10>, <12>, <14>],
<3>: [<4>, <6>, <8>, <9>, <10>, <11>, <13>, <14>],
<4>: [<1>, <3>],
<5>: [<0>, <1>],
<6>: [<2>, <3>],
<7>: [<2>],
<8>: [<1>, <3>],
<9>: [<1>, <3>],
<10>: [<0>, <2>, <3>],
<11>: [<1>, <3>],
<12>: [<0>, <2>],
<13>: [<3>],
<14>: [<0>, <2>, <3>]}","Node <0> is connected to nodes <5>, <10>, <12>, <14>.
Node <1> is connected to nodes <4>, <5>, <8>, <9>, <11>.
Node <2> is connected to nodes <6>, <7>, <10>, <12>, <14>.
Node <3> is connected to nodes <4>, <6>, <8>, <9>, <10>, <11>, <13>, <14>.
Node <4> is connected to nodes <1>, <3>.
Node <5> is connected to nodes <0>, <1>.
Node <6> is connected to nodes <2>, <3>.
Node <7> is connected to node <2>.
Node <8> is connected to nodes <1>, <3>.
Node <9> is connected to nodes <1>, <3>.
Node <10> is connected to nodes <0>, <2>, <3>.
Node <11> is connected to nodes <1>, <3>.
Node <12> is connected to nodes <0>, <2>.
Node <13> is connected to node <3>.
Node <14> is connected to nodes <0>, <2>, <3>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>, <7>, <8>, <9>, <10>, <11>, <12>, <13>, <14>]",15,22,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: <0> <1> <2> <3>.
Nodes set 2 contains: <4> <5> <6> <7> <8> <9> <10> <11> <12> <13> <14>.","[(<0>, <10>), (<1>, <5>), (<2>, <6>), (<3>, <4>)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node <0>. Updated matching: {<5>: <0>}.
Search from node <1>. Updated matching: {<5>: <0>, <4>: <1>}.
Search from node <2>. Updated matching: {<5>: <0>, <4>: <1>, <6>: <2>}.
Search from node <3>. Updated matching: {<5>: <1>, <4>: <3>, <6>: <2>, <10>: <0>}.
So the maximum matching is ",4,11,164
bipartite,"[(<0>, <5>), (<0>, <7>), (<1>, <4>), (<1>, <6>), (<1>, <7>), (<2>, <3>), (<2>, <7>)]","{<0>: [<5>, <7>],
<1>: [<4>, <6>, <7>],
<2>: [<3>, <7>],
<3>: [<2>],
<4>: [<1>],
<5>: [<0>],
<6>: [<1>],
<7>: [<0>, <1>, <2>]}","Node <0> is connected to nodes <5>, <7>.
Node <1> is connected to nodes <4>, <6>, <7>.
Node <2> is connected to nodes <3>, <7>.
Node <3> is connected to node <2>.
Node <4> is connected to node <1>.
Node <5> is connected to node <0>.
Node <6> is connected to node <1>.
Node <7> is connected to nodes <0>, <1>, <2>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>, <7>]",8,7,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: <0> <1> <2>.
Nodes set 2 contains: <3> <4> <5> <6> <7>.","[(<0>, <5>), (<1>, <4>), (<2>, <3>)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node <0>. Updated matching: {<5>: <0>}.
Search from node <1>. Updated matching: {<5>: <0>, <4>: <1>}.
Search from node <2>. Updated matching: {<5>: <0>, <4>: <1>, <3>: <2>}.
So the maximum matching is ",3,5,165
bipartite,"[(<0>, <6>), (<0>, <7>), (<0>, <11>), (<1>, <8>), (<1>, <9>), (<1>, <10>), (<1>, <12>), (<1>, <13>), (<2>, <8>), (<2>, <9>), (<3>, <7>), (<3>, <8>), (<4>, <9>), (<4>, <14>), (<5>, <6>), (<5>, <7>), (<5>, <12>), (<5>, <13>)]","{<0>: [<6>, <7>, <11>],
<1>: [<8>, <9>, <10>, <12>, <13>],
<2>: [<8>, <9>],
<3>: [<7>, <8>],
<4>: [<9>, <14>],
<5>: [<6>, <7>, <12>, <13>],
<6>: [<0>, <5>],
<7>: [<0>, <3>, <5>],
<8>: [<1>, <2>, <3>],
<9>: [<1>, <2>, <4>],
<10>: [<1>],
<11>: [<0>],
<12>: [<1>, <5>],
<13>: [<1>, <5>],
<14>: [<4>]}","Node <0> is connected to nodes <6>, <7>, <11>.
Node <1> is connected to nodes <8>, <9>, <10>, <12>, <13>.
Node <2> is connected to nodes <8>, <9>.
Node <3> is connected to nodes <7>, <8>.
Node <4> is connected to nodes <9>, <14>.
Node <5> is connected to nodes <6>, <7>, <12>, <13>.
Node <6> is connected to nodes <0>, <5>.
Node <7> is connected to nodes <0>, <3>, <5>.
Node <8> is connected to nodes <1>, <2>, <3>.
Node <9> is connected to nodes <1>, <2>, <4>.
Node <10> is connected to node <1>.
Node <11> is connected to node <0>.
Node <12> is connected to nodes <1>, <5>.
Node <13> is connected to nodes <1>, <5>.
Node <14> is connected to node <4>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>, <7>, <8>, <9>, <10>, <11>, <12>, <13>, <14>]",15,18,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: <0> <1> <2> <3> <4> <5>.
Nodes set 2 contains: <6> <7> <8> <9> <10> <11> <12> <13> <14>.","[(<0>, <7>), (<1>, <10>), (<2>, <9>), (<3>, <8>), (<4>, <14>), (<5>, <6>)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node <0>. Updated matching: {<6>: <0>}.
Search from node <1>. Updated matching: {<6>: <0>, <8>: <1>}.
Search from node <2>. Updated matching: {<6>: <0>, <8>: <2>, <9>: <1>}.
Search from node <3>. Updated matching: {<6>: <0>, <8>: <2>, <9>: <1>, <7>: <3>}.
Search from node <4>. Updated matching: {<6>: <0>, <8>: <2>, <9>: <4>, <7>: <3>, <10>: <1>}.
Search from node <5>. Updated matching: {<6>: <5>, <8>: <3>, <9>: <2>, <7>: <0>, <10>: <1>, <14>: <4>}.
So the maximum matching is ",6,9,166
bipartite,"[(<0>, <8>), (<1>, <4>), (<1>, <5>), (<1>, <7>), (<1>, <8>), (<2>, <7>), (<3>, <4>), (<3>, <5>), (<3>, <6>), (<3>, <7>), (<3>, <8>)]","{<0>: [<8>],
<1>: [<4>, <5>, <7>, <8>],
<2>: [<7>],
<3>: [<4>, <5>, <6>, <7>, <8>],
<4>: [<1>, <3>],
<5>: [<1>, <3>],
<6>: [<3>],
<7>: [<1>, <2>, <3>],
<8>: [<0>, <1>, <3>]}","Node <0> is connected to node <8>.
Node <1> is connected to nodes <4>, <5>, <7>, <8>.
Node <2> is connected to node <7>.
Node <3> is connected to nodes <4>, <5>, <6>, <7>, <8>.
Node <4> is connected to nodes <1>, <3>.
Node <5> is connected to nodes <1>, <3>.
Node <6> is connected to node <3>.
Node <7> is connected to nodes <1>, <2>, <3>.
Node <8> is connected to nodes <0>, <1>, <3>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>, <7>, <8>]",9,11,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: <0> <1> <2> <3>.
Nodes set 2 contains: <4> <5> <6> <7> <8>.","[(<0>, <8>), (<1>, <5>), (<2>, <7>), (<3>, <4>)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node <0>. Updated matching: {<8>: <0>}.
Search from node <1>. Updated matching: {<8>: <0>, <4>: <1>}.
Search from node <2>. Updated matching: {<8>: <0>, <4>: <1>, <7>: <2>}.
Search from node <3>. Updated matching: {<8>: <0>, <4>: <3>, <7>: <2>, <5>: <1>}.
So the maximum matching is ",4,5,167
bipartite,"[(<0>, <8>), (<0>, <9>), (<1>, <4>), (<2>, <9>), (<3>, <4>), (<3>, <5>), (<3>, <6>), (<3>, <7>), (<3>, <9>)]","{<0>: [<8>, <9>],
<1>: [<4>],
<2>: [<9>],
<3>: [<4>, <5>, <6>, <7>, <9>],
<4>: [<1>, <3>],
<5>: [<3>],
<6>: [<3>],
<7>: [<3>],
<8>: [<0>],
<9>: [<0>, <2>, <3>]}","Node <0> is connected to nodes <8>, <9>.
Node <1> is connected to node <4>.
Node <2> is connected to node <9>.
Node <3> is connected to nodes <4>, <5>, <6>, <7>, <9>.
Node <4> is connected to nodes <1>, <3>.
Node <5> is connected to node <3>.
Node <6> is connected to node <3>.
Node <7> is connected to node <3>.
Node <8> is connected to node <0>.
Node <9> is connected to nodes <0>, <2>, <3>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>, <7>, <8>, <9>]",10,9,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: <0> <1> <2> <3>.
Nodes set 2 contains: <4> <5> <6> <7> <8> <9>.","[(<0>, <8>), (<1>, <4>), (<2>, <9>), (<3>, <5>)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node <0>. Updated matching: {<8>: <0>}.
Search from node <1>. Updated matching: {<8>: <0>, <4>: <1>}.
Search from node <2>. Updated matching: {<8>: <0>, <4>: <1>, <9>: <2>}.
Search from node <3>. Updated matching: {<8>: <0>, <4>: <1>, <9>: <2>, <5>: <3>}.
So the maximum matching is ",4,6,168
bipartite,"[(<0>, <3>), (<0>, <4>), (<0>, <5>), (<0>, <6>), (<0>, <9>), (<0>, <10>), (<0>, <11>), (<1>, <4>), (<1>, <7>), (<2>, <4>), (<2>, <6>), (<2>, <8>)]","{<0>: [<3>, <4>, <5>, <6>, <9>, <10>, <11>],
<1>: [<4>, <7>],
<2>: [<4>, <6>, <8>],
<3>: [<0>],
<4>: [<0>, <1>, <2>],
<5>: [<0>],
<6>: [<0>, <2>],
<7>: [<1>],
<8>: [<2>],
<9>: [<0>],
<10>: [<0>],
<11>: [<0>]}","Node <0> is connected to nodes <3>, <4>, <5>, <6>, <9>, <10>, <11>.
Node <1> is connected to nodes <4>, <7>.
Node <2> is connected to nodes <4>, <6>, <8>.
Node <3> is connected to node <0>.
Node <4> is connected to nodes <0>, <1>, <2>.
Node <5> is connected to node <0>.
Node <6> is connected to nodes <0>, <2>.
Node <7> is connected to node <1>.
Node <8> is connected to node <2>.
Node <9> is connected to node <0>.
Node <10> is connected to node <0>.
Node <11> is connected to node <0>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>, <7>, <8>, <9>, <10>, <11>]",12,12,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: <0> <1> <2>.
Nodes set 2 contains: <3> <4> <5> <6> <7> <8> <9> <10> <11>.","[(<0>, <3>), (<1>, <7>), (<2>, <4>)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node <0>. Updated matching: {<3>: <0>}.
Search from node <1>. Updated matching: {<3>: <0>, <4>: <1>}.
Search from node <2>. Updated matching: {<3>: <0>, <4>: <2>, <7>: <1>}.
So the maximum matching is ",3,9,169
bipartite,"[(<0>, <6>), (<0>, <7>), (<1>, <7>), (<1>, <8>), (<2>, <4>), (<2>, <6>), (<3>, <4>), (<3>, <5>)]","{<0>: [<6>, <7>],
<1>: [<7>, <8>],
<2>: [<4>, <6>],
<3>: [<4>, <5>],
<4>: [<2>, <3>],
<5>: [<3>],
<6>: [<0>, <2>],
<7>: [<0>, <1>],
<8>: [<1>]}","Node <0> is connected to nodes <6>, <7>.
Node <1> is connected to nodes <7>, <8>.
Node <2> is connected to nodes <4>, <6>.
Node <3> is connected to nodes <4>, <5>.
Node <4> is connected to nodes <2>, <3>.
Node <5> is connected to node <3>.
Node <6> is connected to nodes <0>, <2>.
Node <7> is connected to nodes <0>, <1>.
Node <8> is connected to node <1>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>, <7>, <8>]",9,8,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: <0> <1> <2> <3>.
Nodes set 2 contains: <4> <5> <6> <7> <8>.","[(<0>, <7>), (<1>, <8>), (<2>, <6>), (<3>, <4>)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node <0>. Updated matching: {<6>: <0>}.
Search from node <1>. Updated matching: {<6>: <0>, <7>: <1>}.
Search from node <2>. Updated matching: {<6>: <0>, <7>: <1>, <4>: <2>}.
Search from node <3>. Updated matching: {<6>: <2>, <7>: <0>, <4>: <3>, <8>: <1>}.
So the maximum matching is ",4,5,170
bipartite,"[(<0>, <5>), (<0>, <9>), (<0>, <11>), (<1>, <6>), (<1>, <9>), (<1>, <11>), (<2>, <6>), (<2>, <7>), (<2>, <10>), (<3>, <6>), (<4>, <6>), (<4>, <8>), (<4>, <11>)]","{<0>: [<5>, <9>, <11>],
<1>: [<6>, <9>, <11>],
<2>: [<6>, <7>, <10>],
<3>: [<6>],
<4>: [<6>, <8>, <11>],
<5>: [<0>],
<6>: [<1>, <2>, <3>, <4>],
<7>: [<2>],
<8>: [<4>],
<9>: [<0>, <1>],
<10>: [<2>],
<11>: [<0>, <1>, <4>]}","Node <0> is connected to nodes <5>, <9>, <11>.
Node <1> is connected to nodes <6>, <9>, <11>.
Node <2> is connected to nodes <6>, <7>, <10>.
Node <3> is connected to node <6>.
Node <4> is connected to nodes <6>, <8>, <11>.
Node <5> is connected to node <0>.
Node <6> is connected to nodes <1>, <2>, <3>, <4>.
Node <7> is connected to node <2>.
Node <8> is connected to node <4>.
Node <9> is connected to nodes <0>, <1>.
Node <10> is connected to node <2>.
Node <11> is connected to nodes <0>, <1>, <4>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>, <7>, <8>, <9>, <10>, <11>]",12,13,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: <0> <1> <2> <3> <4>.
Nodes set 2 contains: <5> <6> <7> <8> <9> <10> <11>.","[(<0>, <5>), (<1>, <9>), (<2>, <7>), (<3>, <6>), (<4>, <8>)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node <0>. Updated matching: {<5>: <0>}.
Search from node <1>. Updated matching: {<5>: <0>, <6>: <1>}.
Search from node <2>. Updated matching: {<5>: <0>, <6>: <2>, <9>: <1>}.
Search from node <3>. Updated matching: {<5>: <0>, <6>: <3>, <9>: <1>, <7>: <2>}.
Search from node <4>. Updated matching: {<5>: <0>, <6>: <3>, <9>: <1>, <7>: <2>, <8>: <4>}.
So the maximum matching is ",5,7,171
bipartite,"[(<0>, <6>), (<0>, <9>), (<1>, <6>), (<2>, <4>), (<2>, <5>), (<2>, <7>), (<2>, <11>), (<3>, <5>), (<3>, <8>), (<3>, <9>), (<3>, <10>)]","{<0>: [<6>, <9>],
<1>: [<6>],
<2>: [<4>, <5>, <7>, <11>],
<3>: [<5>, <8>, <9>, <10>],
<4>: [<2>],
<5>: [<2>, <3>],
<6>: [<0>, <1>],
<7>: [<2>],
<8>: [<3>],
<9>: [<0>, <3>],
<10>: [<3>],
<11>: [<2>]}","Node <0> is connected to nodes <6>, <9>.
Node <1> is connected to node <6>.
Node <2> is connected to nodes <4>, <5>, <7>, <11>.
Node <3> is connected to nodes <5>, <8>, <9>, <10>.
Node <4> is connected to node <2>.
Node <5> is connected to nodes <2>, <3>.
Node <6> is connected to nodes <0>, <1>.
Node <7> is connected to node <2>.
Node <8> is connected to node <3>.
Node <9> is connected to nodes <0>, <3>.
Node <10> is connected to node <3>.
Node <11> is connected to node <2>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>, <7>, <8>, <9>, <10>, <11>]",12,11,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: <0> <1> <2> <3>.
Nodes set 2 contains: <4> <5> <6> <7> <8> <9> <10> <11>.","[(<0>, <9>), (<1>, <6>), (<2>, <4>), (<3>, <5>)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node <0>. Updated matching: {<6>: <0>}.
Search from node <1>. Updated matching: {<6>: <1>, <9>: <0>}.
Search from node <2>. Updated matching: {<6>: <1>, <9>: <0>, <4>: <2>}.
Search from node <3>. Updated matching: {<6>: <1>, <9>: <0>, <4>: <2>, <5>: <3>}.
So the maximum matching is ",4,8,172
bipartite,"[(<0>, <4>), (<0>, <6>), (<0>, <10>), (<1>, <4>), (<1>, <5>), (<1>, <7>), (<1>, <8>), (<1>, <9>), (<2>, <7>), (<2>, <9>), (<2>, <10>), (<2>, <11>), (<3>, <9>)]","{<0>: [<4>, <6>, <10>],
<1>: [<4>, <5>, <7>, <8>, <9>],
<2>: [<7>, <9>, <10>, <11>],
<3>: [<9>],
<4>: [<0>, <1>],
<5>: [<1>],
<6>: [<0>],
<7>: [<1>, <2>],
<8>: [<1>],
<9>: [<1>, <2>, <3>],
<10>: [<0>, <2>],
<11>: [<2>]}","Node <0> is connected to nodes <4>, <6>, <10>.
Node <1> is connected to nodes <4>, <5>, <7>, <8>, <9>.
Node <2> is connected to nodes <7>, <9>, <10>, <11>.
Node <3> is connected to node <9>.
Node <4> is connected to nodes <0>, <1>.
Node <5> is connected to node <1>.
Node <6> is connected to node <0>.
Node <7> is connected to nodes <1>, <2>.
Node <8> is connected to node <1>.
Node <9> is connected to nodes <1>, <2>, <3>.
Node <10> is connected to nodes <0>, <2>.
Node <11> is connected to node <2>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>, <7>, <8>, <9>, <10>, <11>]",12,13,False,"Find a maximum matching in the bipartite graph.
Nodes set 1 contains: <0> <1> <2> <3>.
Nodes set 2 contains: <4> <5> <6> <7> <8> <9> <10> <11>.","[(<0>, <6>), (<1>, <4>), (<2>, <7>), (<3>, <9>)]","To find a maximum matching in the bipartite graph, let's run the Hungarian algorithm step by step.
Firstly, initialize an empty matching {}.
Iterate over nodes in set 1:
Search from node <0>. Updated matching: {<4>: <0>}.
Search from node <1>. Updated matching: {<4>: <1>, <6>: <0>}.
Search from node <2>. Updated matching: {<4>: <1>, <6>: <0>, <7>: <2>}.
Search from node <3>. Updated matching: {<4>: <1>, <6>: <0>, <7>: <2>, <9>: <3>}.
So the maximum matching is ",4,8,173
